session_id;date;user_id;user_age;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-13766;2026-08-26 06:25:00;USR-1557;22;Standard;4;0;400;Card;Deadlock;4.5;0
SESS-13440;2026-08-12 05:24:00;USR-1151;17;PS5;5;400;1250;Card;PUBG;4.5;0
SESS-13851;2026-08-19 08:42:00;USR-1252;20;Bootcamp;12;0;1800;Card;CS2;3.0;0
SESS-14132;2026-08-07 13:56:00;USR-1647;22;PS5;12;0;2700;Card;Dota 2;5.0;1
SESS-14985;2026-08-04 08:18:00;USR-1061;18;Standard;1;120;100;Cash;CS2;4.0;0
SESS-12143;2026-08-27 01:57:00;USR-1655;17;Standard;5;1000;500;Card;Valorant;4.0;0
SESS-11571;2026-08-28 16:24:00;USR-1629;15;Bootcamp;3;0;450;Card;CS2;3.0;0
SESS-14079;2026-08-08 06:18:00;USR-1256;20;Standard;1;0;100;Card;Valorant;4.0;0
SESS-11122;2026-08-08 22:43:00;USR-1745;22;Bootcamp;4;1050;600;Card;Dota 2;5.0;0
SESS-12786;2026-08-24 16:32:00;USR-1369;23;VIP;2;650;400;Card;PUBG;4.5;0
SESS-12967;2026-08-14 07:03:00;USR-1188;16;PS5;2;100;500;Card;CS2;4.0;0
SESS-12504;2026-08-23 12:16:00;USR-1759;24;Bootcamp;1;180;150;Card;CS2;4.0;0
SESS-13465;2026-08-14 18:33:00;USR-1092;21;Standard;4;0;400;App;CS2;3.0;0
SESS-10675;2026-08-13 23:04:00;USR-1737;26;Standard;2;100;200;App;CS2;3.0;0
SESS-12808;2026-08-01 05:05:00;USR-1451;16;Standard;3;0;300;Card;Deadlock;4.5;0
SESS-13348;2026-08-14 00:17:00;USR-1135;22;VIP;1;0;200;Card;CS2;5.0;0
SESS-10728;2026-08-22 05:37:00;USR-1462;20;Standard;4;320;400;Card;Valorant;4.0;0
SESS-10412;2026-08-01 22:51:00;USR-1172;25;Bootcamp;3;460;450;Card;CS2;4.5;0
SESS-13146;2026-08-08 11:27:00;USR-1303;22;Standard;3;0;300;Card;Valorant;4.0;0
SESS-11516;2026-08-20 04:30:00;USR-1306;24;Bootcamp;1;0;135;Card;GTA V;4.0;1
SESS-10825;2026-08-10 18:29:00;USR-1275;16;Bootcamp;2;0;270;Card;Dota 2;5.0;1
SESS-13267;2026-08-01 04:47:00;USR-1604;25;Standard;2;0;200;Card;CS2;4.5;0
SESS-13974;2026-08-27 20:39:00;USR-1510;26;Bootcamp;3;340;450;Card;Dota 2;4.5;0
SESS-10616;2026-08-28 09:29:00;USR-1330;18;PS5;4;0;1000;App;PUBG;4.5;0
SESS-10114;2026-08-21 01:49:00;USR-1050;22;Standard;8;0;800;App;Deadlock;4.0;0
SESS-10417;2026-08-23 02:25:00;USR-1525;15;Bootcamp;2;0;300;Card;CS2;4.0;0
SESS-13069;2026-08-17 14:45:00;USR-1298;15;Standard;2;100;200;Card;Valorant;4.5;0
SESS-11625;2026-08-15 17:44:00;USR-1340;21;Standard;2;0;200;Card;CS2;4.5;0
SESS-15377;2026-08-31 05:58:00;USR-1353;18;PS5;1;120;250;Card;CS2;3.0;0
SESS-14185;2026-08-23 22:17:00;USR-1212;22;VIP;4;450;720;Card;GTA V;3.0;1
SESS-12896;2026-08-14 12:25:00;USR-1355;28;Standard;3;150;300;Card;Dota 2;4.5;0
SESS-15074;2026-08-23 09:50:00;USR-1785;18;Bootcamp;2;410;270;Card;CS2;4.0;1
SESS-12082;2026-08-14 07:25:00;USR-1646;22;Bootcamp;2;410;300;Card;CS2;4.0;0
SESS-10753;2026-08-10 09:28:00;USR-1338;30;Standard;3;600;270;Card;CS2;4.0;1
SESS-12546;2026-08-05 09:23:00;USR-1513;15;Bootcamp;5;0;750;Cash;CS2;4.0;0
SESS-13969;2026-08-30 08:45:00;USR-1133;15;Standard;1;80;100;App;Valorant;4.0;0
SESS-13373;2026-08-06 04:33:00;USR-1145;21;Standard;1;0;100;Card;Apex Legends;4.5;0
SESS-14107;2026-08-07 10:44:00;USR-1746;24;Standard;3;0;300;App;Minecraft;5.0;0
SESS-12444;2026-08-03 08:05:00;USR-1522;16;Standard;2;400;200;Card;Dota 2;3.0;0
SESS-14380;2026-08-25 21:24:00;USR-1283;15;PS5;2;400;450;Cash;CS2;5.0;1
SESS-11066;2026-08-12 00:48:00;USR-1714;15;PS5;2;160;500;Cash;Dota 2;3.0;0
SESS-13913;2026-08-24 02:34:00;USR-1483;17;Bootcamp;2;0;300;App;CS2;4.5;0
SESS-13498;2026-08-11 21:02:00;USR-1324;19;VIP;4;0;720;App;CS2;4.0;1
SESS-12738;2026-08-02 16:16:00;USR-1416;23;Standard;4;0;400;Card;CS2;4.0;0
SESS-14000;2026-08-18 09:58:00;USR-1481;21;Bootcamp;3;490;450;Card;CS2;4.0;0
SESS-11568;2026-08-08 13:44:00;USR-1481;21;Standard;3;0;300;Cash;Minecraft;5.0;0
SESS-12427;2026-08-13 20:03:00;USR-1579;40;PS5;3;150;750;App;Valorant;4.5;0
SESS-13746;2026-08-16 15:43:00;USR-1069;40;Standard;1;0;100;Card;Dota 2;2.0;0
SESS-15038;2026-08-05 07:27:00;USR-1025;16;VIP;1;0;200;Card;Minecraft;2.0;0
SESS-11687;2026-08-06 06:52:00;USR-1181;24;Standard;5;1000;450;Card;Dota 2;5.0;1
SESS-10851;2026-08-06 03:35:00;USR-1796;36;Standard;12;1440;1200;Card;CS2;5.0;0
SESS-13546;2026-08-11 10:04:00;USR-1437;14;Bootcamp;4;0;600;App;CS2;5.0;0
SESS-10895;2026-08-11 07:18:00;USR-1302;27;Standard;8;960;720;Card;GTA V;1.0;1
SESS-14592;2026-08-16 09:29:00;USR-1564;34;Standard;1;50;100;Cash;Minecraft;4.0;0
SESS-10335;2026-08-02 12:55:00;USR-1723;31;Standard;2;0;200;Card;Apex Legends;4.5;0
SESS-12839;2026-08-29 11:20:00;USR-1724;27;Bootcamp;2;340;300;Card;GTA V;4.0;0
SESS-13087;2026-08-08 04:12:00;USR-1026;25;Standard;2;400;180;App;CS2;4.0;1
SESS-14611;2026-08-28 14:08:00;USR-1064;31;Standard;1;0;100;App;CS2;4.0;0
SESS-11348;2026-08-12 07:41:00;USR-1742;15;Standard;1;120;100;Cash;Dota 2;4.0;0
SESS-11015;2026-08-25 13:36:00;USR-1266;23;VIP;2;410;360;Card;Dota 2;4.5;1
SESS-12816;2026-08-15 05:21:00;USR-1126;23;Standard;1;0;100;App;Dota 2;4.0;0
SESS-11631;2026-08-30 20:19:00;USR-1427;24;Bootcamp;2;410;300;Card;CS2;4.5;0
SESS-12489;2026-08-30 08:20:00;USR-1570;19;VIP;1;180;180;Card;CS2;4.0;1
SESS-13730;2026-08-12 11:40:00;USR-1786;37;Standard;3;0;300;Card;Deadlock;5.0;0
SESS-13251;2026-08-22 08:07:00;USR-1608;27;Standard;8;0;800;Card;Valorant;4.0;0
SESS-15032;2026-08-25 01:50:00;USR-1400;20;VIP;3;400;600;Cash;CS2;4.5;0
SESS-12070;2026-08-29 18:38:00;USR-1477;24;Standard;3;240;300;Card;Dota 2;3.0;0
SESS-14452;2026-08-15 21:57:00;USR-1395;19;Bootcamp;3;850;450;Card;CS2;5.0;0
SESS-15302;2026-08-21 09:57:00;USR-1471;16;Bootcamp;3;700;450;Card;CS2;2.0;0
SESS-11635;2026-08-27 06:03:00;USR-1543;21;Bootcamp;2;0;300;Card;Dota 2;4.5;0
SESS-14646;2026-08-12 21:01:00;USR-1498;26;Bootcamp;4;300;600;Card;Apex Legends;4.0;0
SESS-12479;2026-08-01 12:41:00;USR-1289;19;Standard;1;200;100;App;Valorant;5.0;0
SESS-12265;2026-08-13 02:58:00;USR-1351;35;VIP;1;0;200;Card;Apex Legends;2.0;0
SESS-12959;2026-08-13 08:08:00;USR-1152;34;PS5;1;80;250;App;Dota 2;3.0;0
SESS-15140;2026-08-09 11:44:00;USR-1647;22;Standard;1;120;90;Card;Dota 2;4.5;1
SESS-13059;2026-08-26 15:49:00;USR-1212;22;PS5;2;160;500;App;CS2;4.5;0
SESS-12141;2026-08-16 17:33:00;USR-1148;25;VIP;1;220;200;Card;Deadlock;1.0;0
SESS-13118;2026-08-20 03:14:00;USR-1700;17;Standard;2;0;200;App;CS2;4.0;0
SESS-15133;2026-08-01 00:43:00;USR-1633;21;VIP;3;250;600;Card;Deadlock;4.0;0
SESS-14045;2026-08-21 23:11:00;USR-1545;26;Bootcamp;3;340;450;Card;CS2;4.0;0
SESS-13356;2026-08-16 06:30:00;USR-1394;19;Standard;3;0;270;Card;Minecraft;4.5;1
SESS-12744;2026-08-01 07:36:00;USR-1791;14;Standard;12;960;1200;Card;CS2;5.0;0
SESS-13506;2026-08-20 00:59:00;USR-1610;15;Standard;8;640;720;Card;Dota 2;5.0;1
SESS-11679;2026-08-23 03:10:00;USR-1296;18;Standard;12;600;1200;Card;CS2;3.0;0
SESS-14249;2026-08-11 12:00:00;USR-1196;23;Standard;3;0;300;Card;GTA V;5.0;0
SESS-13147;2026-08-02 01:07:00;USR-1758;17;Standard;1;80;100;Card;CS2;4.0;0
SESS-12294;2026-08-05 15:39:00;USR-1211;17;Bootcamp;2;350;270;App;CS2;4.5;1
SESS-10580;2026-08-17 10:04:00;USR-1433;34;Bootcamp;2;350;300;Card;CS2;4.5;0
SESS-11470;2026-08-04 11:00:00;USR-1626;15;Standard;3;240;300;Card;Minecraft;5.0;0
SESS-14799;2026-08-22 21:38:00;USR-1298;15;Standard;3;600;300;App;PUBG;4.0;0
SESS-14070;2026-08-03 18:42:00;USR-1783;16;Bootcamp;2;0;300;Card;Apex Legends;4.5;0
SESS-13343;2026-08-12 07:03:00;USR-1115;14;Standard;2;0;200;Card;Valorant;5.0;0
SESS-14992;2026-08-23 19:57:00;USR-1497;25;Standard;2;0;200;Card;CS2;5.0;0
SESS-14583;2026-08-18 19:40:00;USR-1139;25;Standard;2;0;200;Card;CS2;4.0;0
SESS-13672;2026-08-05 00:45:00;USR-1428;24;Standard;3;360;300;App;Deadlock;3.0;0
SESS-10559;2026-08-24 01:21:00;USR-1665;24;PS5;4;0;1000;Card;Valorant;4.0;0
SESS-12849;2026-08-14 15:26:00;USR-1014;24;Standard;8;400;800;Card;Dota 2;4.0;0
SESS-10512;2026-08-03 14:00:00;USR-1446;15;Standard;2;0;180;Card;Dota 2;4.0;1
SESS-14729;2026-08-17 22:43:00;USR-1449;32;Bootcamp;2;260;270;App;CS2;2.0;1
SESS-11081;2026-08-15 12:49:00;USR-1224;17;Standard;1;120;100;App;Dota 2;5.0;0
SESS-11664;2026-08-24 08:24:00;USR-1670;18;VIP;1;0;200;Card;Minecraft;5.0;0
SESS-11012;2026-08-20 09:28:00;USR-1431;19;VIP ;3;150;300;Card;CS2;5.0;0
SESS-11931;2026-08-21 00:15:00;USR-1315;17;Standard;1;0;100;Card;Dota 2;4.0;0
SESS-11150;2026-08-11 16:17:00;USR-1176;19;Standard;3;0;300;Card;CS2;1.0;0
SESS-12838;2026-08-15 02:21:00;USR-1796;36;VIP;3;610;540;Card;CS2;5.0;1
SESS-10116;2026-08-10 22:59:00;USR-1004;25;Standard;1;0;100;Card;Dota 2;4.0;0
SESS-10740;2026-08-02 18:09:00;USR-1589;28;VIP;1;0;200;Card;CS2;4.0;0
SESS-15219;2026-08-12 22:47:00;USR-1215;15;Standard;3;0;270;Cash;Valorant;5.0;1
SESS-13675;2026-08-04 15:32:00;USR-1413;26;VIP;1;0;200;Card;CS2;3.0;0
SESS-10830;2026-08-28 22:01:00;USR-1063;24;Standard;2;0;200;Card;Valorant;1.0;0
SESS-10119;2026-08-28 10:13:00;USR-1531;25;Bootcamp;3;490;450;Card;Dota 2;4.5;0
SESS-14752;2026-08-11 18:49:00;USR-1442;30;Standard;2;400;200;Card;Valorant;3.0;0
SESS-11894;2026-08-10 22:40:00;USR-1794;23;Standard;3;0;300;App;PUBG;4.5;0
SESS-15148;2026-08-14 16:15:00;USR-1144;20;VIP;1;370;200;Cash;CS2;4.0;0
SESS-10635;2026-08-30 08:23:00;USR-1690;31;Standard;3;240;300;;CS2;5.0;0
SESS-14465;2026-08-31 18:52:00;USR-1468;15;Standard;3;360;270;Card;CS2;4.0;1
SESS-14364;2026-08-18 10:10:00;USR-1546;21;Standard;2;0;180;Card;Apex Legends;5.0;1
SESS-14142;2026-08-20 06:58:00;USR-1713;30;Standard;3;0;300;Card;CS2;4.5;0
SESS-10991;2026-08-26 10:43:00;USR-1672;19;Standard;2;400;200;Cash;Minecraft;5.0;0
SESS-10876;2026-08-08 03:53:00;USR-1543;21;Bootcamp;1;150;150;Card;CS2;4.0;0
SESS-14869;2026-08-07 12:07:00;USR-1504;23;Standard;2;240;200;Card;CS2;1.0;0
SESS-10004;2026-08-02 23:17:00;USR-1373;18;Standard;12;960;1080;Card;CS2;4.0;1
SESS-13051;2026-08-11 19:45:00;USR-1766;21;Standard;5;0;500;Card;Minecraft;2.0;0
SESS-13124;2026-08-22 21:44:00;USR-1724;27;Standard;1;0;90;Cash;Deadlock;4.5;1
SESS-12660;2026-08-06 19:14:00;USR-1596;24;VIP;2;0;400;Card;CS2;3.0;0
SESS-12491;2026-08-06 00:11:00;USR-1567;20; standard ;1;370;200;App;CS2;3.0;0
SESS-13854;2026-08-20 05:57:00;USR-1184;15;Standard;2;400;200;Card;CS2;4.5;0
SESS-14933;2026-08-10 02:04:00;USR-1726;25;Standard;5;0;450;Card;CS2;2.0;1
SESS-14777;2026-08-02 12:43:00;USR-1522;16;Standard;2;240;200;Card;CS2;2.0;0
SESS-11715;2026-08-22 18:35:00;USR-1276;22;Bootcamp;3;490;450;Card;CS2;3.0;0
SESS-11148;2026-08-31 02:46:00;USR-1572;26;PS5;3;150;750;Card;Dota 2;4.5;0
SESS-13261;2026-08-25 11:21:00;USR-1348;15;Standard;12;0;1080;App;Dota 2;5.0;1
SESS-10574;2026-08-11 05:52:00;USR-1581;15;VIP;2;650;400;App;Valorant;5.0;0
SESS-13769;2026-08-28 15:07:00;USR-1359;21;Standard;1;0;100;Card;Dota 2;4.5;0
SESS-13736;2026-08-09 14:53:00;USR-1680;29;VIP;2;350;400;Card;Valorant;4.5;0
SESS-14146;2026-08-30 10:55:00;USR-1600;20;Standard;12;1440;1200;App;CS2;4.0;0
SESS-10853;2026-08-01 07:24:00;USR-1108;21;VIP;2;490;360;Card;Minecraft;4.0;1
SESS-11982;2026-08-27 07:01:00;USR-1524;29;Standard;3;0;300;App;Minecraft;4.0;0
SESS-12774;2026-08-19 17:06:00;USR-1340;21;VIP;1;0;200;App;Dota 2;5.0;0
SESS-14929;2026-08-10 16:37:00;USR-1241;25;VIP;1;0;200;;CS2;4.0;0
SESS-11166;2026-08-13 21:10:00;USR-1594;18;Bootcamp;2;490;270;Card;Dota 2;4.0;1
SESS-10971;2026-08-13 03:34:00;USR-1378;22;Bootcamp;4;730;600;Card;Dota 2;4.0;0
SESS-12701;2026-08-31 15:01:00;USR-1032;21;Standard;2;100;200;Card;Dota 2;4.0;0
SESS-14495;2026-08-26 09:17:00;USR-1414;22;Standard;1;0;100;Card;Valorant;3.0;0
SESS-13847;2026-08-08 20:19:00;USR-1760;20;PS5;3;240;750;App;Dota 2;4.0;0
SESS-12368;2026-08-16 03:34:00;USR-1019;25;Standard;2;0;200;Card;Cyberpunk 2077;3.0;0
SESS-14115;2026-08-05 11:40:00;USR-1791;14;Standard;12;0;1200;Card;Dota 2;4.5;0
SESS-14780;2026-08-21 10:07:00;USR-1442;30;VIP ;3;600;300;Card;Dota 2;4.5;0
SESS-14131;2026-08-07 07:27:00;USR-1012;17;Bootcamp;8;0;1080;Card;CS2;5.0;1
SESS-12950;2026-08-17 23:52:00;USR-1009;34;VIP;2;350;360;App;CS2;1.0;1
SESS-10524;2026-08-28 10:29:00;USR-1641;24;PS5;2;400;500;Card;CS2;4.0;0
SESS-12455;2026-08-09 12:53:00;USR-1630;21;Standard;2;160;180;App;Dota 2;4.0;1
SESS-15016;2026-08-08 18:31:00;USR-1533;22;Standard;8;0;720;Card;CS2;4.5;1
SESS-11841;2026-08-29 12:19:00;USR-1307;20;Standard;3;0;300;App;PUBG;5.0;0
SESS-10537;2026-08-04 05:50:00;USR-1696;18;Bootcamp;1;450;150;Cash;Dota 2;4.5;0
SESS-12806;2026-08-23 03:26:00;USR-1066;26;Standard;3;0;300;Card;Valorant;5.0;0
SESS-14341;2026-08-08 06:09:00;USR-1113;17;VIP;1;0;200;App;Valorant;4.0;0
SESS-13175;2026-08-26 23:34:00;USR-1147;16;Standard;2;0;200;Card;Minecraft;4.0;0
SESS-10784;2026-08-08 08:30:00;USR-1694;20;Bootcamp;2;340;300;Card;CS2;4.0;0
SESS-14057;2026-08-15 23:45:00;USR-1311;15;Bootcamp;2;650;300;App;Apex Legends;4.5;0
SESS-11409;2026-08-15 11:44:00;USR-1220;20;Standard;2;400;200;Card;PUBG;4.0;0
SESS-12537;2026-08-05 17:49:00;USR-1304;20;Standard;3;360;300;Card;CS2;4.0;0
SESS-10154;2026-08-01 06:00:00;USR-1268;31;Bootcamp;2;260;300;Card;Dota 2;5.0;0
SESS-13009;2026-08-23 22:09:00;USR-1344;21;Standard;4;800;400;Card;CS2;5.0;0
SESS-11686;2026-08-30 16:39:00;USR-1572;26;Standard;1;50;100;Card;CS2;4.5;0
SESS-12901;2026-08-21 00:44:00;USR-1609;16;Bootcamp;4;0;600;App;CS2;5.0;0
SESS-15376;2026-08-25 15:39:00;USR-1428;24;Standard;3;0;300;App;Deadlock;5.0;0
SESS-14721;2026-08-23 08:09:00;USR-1764;23;Bootcamp;4;420;540;Card;GTA V;5.0;1
SESS-13863;2026-08-06 18:50:00;USR-1150;21;VIP;2;650;360;Card;CS2;4.0;1
SESS-12733;2026-08-09 06:04:00;USR-1295;24;PS5;3;0;750;Cash;CS2;4.0;0
SESS-11895;2026-08-10 04:44:00;USR-1459;22;Bootcamp;1;180;150;Card;CS2;4.0;0
SESS-10569;2026-08-17 04:40:00;USR-1359;21;Standard;1;0;100;Card;CS2;5.0;0
SESS-11816;2026-08-07 16:03:00;USR-1643;23;VIP;5;0;1000;Card;Valorant;4.5;0
SESS-12065;2026-08-05 19:45:00;USR-1082;32;PS5;3;0;675;App;Deadlock;2.0;1
SESS-10127;2026-08-06 09:31:00;USR-1329;22;Standard;2;0;200;Card;CS2;5.0;0
SESS-13394;2026-08-18 07:52:00;USR-1250;26;VIP;3;400;600;Card;CS2;4.5;0
SESS-13327;2026-08-29 18:55:00;USR-1648;19;Standard;3;0;270;Card;CS2;4.0;1
SESS-10297;2026-08-22 16:06:00;USR-1270;34;VIP;2;0;360;Card;CS2;4.0;1
SESS-12975;2026-08-15 00:56:00;USR-1568;19;Standard;1;0;100;Card;Minecraft;4.5;0
SESS-10980;2026-08-27 16:59:00;USR-1784;32;PS5;3;240;750;Card;Valorant;4.5;0
SESS-12300;2026-08-24 16:38:00;USR-1035;15;Bootcamp;3;0;450;Card;CS2;4.0;0
SESS-10190;2026-08-04 12:42:00;USR-1167;17;Bootcamp;3;340;405;Card;Minecraft;5.0;1
SESS-11139;2026-08-24 20:12:00;USR-1650;36;Standard;2;160;200;App;CS2;4.0;0
SESS-15088;2026-08-02 10:22:00;USR-1711;34;Bootcamp;5;0;675;Card;CS2;4.0;1
SESS-10699;2026-08-07 02:27:00;USR-1195;19;PS5;1;80;250;Card;Dota 2;5.0;0
SESS-15192;2026-08-20 18:16:00;USR-1402;17;Bootcamp;4;1050;600;Card;Minecraft;4.0;0
SESS-10606;2026-08-21 15:10:00;USR-1102;18;Standard;3;150;300;App;Valorant;4.0;0
SESS-14276;2026-08-25 06:55:00;USR-1072;17;Standard;2;0;180;Cash;Dota 2;4.0;1
SESS-10301;2026-08-16 11:14:00;USR-1379;26;VIP;2;200;360;Card;PUBG;4.0;1
SESS-13420;2026-08-19 20:39:00;USR-1049;22;Standard;8;0;800;App;Valorant;5.0;0
SESS-15233;2026-08-26 07:33:00;USR-1238;20;VIP;3;0;600;Cash;Valorant;5.0;0
SESS-11060;2026-08-20 22:41:00;USR-1661;22;PS5;2;0;500;Card;Valorant;4.5;0
SESS-12565;2026-08-05 02:21:00;USR-1104;16;Bootcamp;2;0;270;App;Valorant;5.0;1
SESS-13657;2026-08-01 03:28:00;USR-1264;16;VIP;1;330;200;Card;CS2;5.0;0
SESS-11069;2026-08-20 18:58:00;USR-1744;22;Bootcamp;1;330;135;Card;Deadlock;4.0;1
SESS-12524;2026-08-21 15:54:00;USR-1303;22;Standard;3;0;270;Card;CS2;4.5;1
SESS-12205;2026-08-27 16:51:00;USR-1797;19;Standard;3;600;270;App;Minecraft;4.5;1
SESS-11243;2026-08-09 04:03:00;USR-1766;21;Bootcamp;2;0;300;Card;Dota 2;4.5;0
SESS-10016;2026-08-14 22:34:00;USR-1620;20;PS5;3;150;750;Card;Deadlock;5.0;0
SESS-13120;2026-08-23 08:25:00;USR-1109;16;Standard;4;320;400;Card;Minecraft;5.0;0
SESS-14642;2026-08-03 15:39:00;USR-1049;22;VIP;3;0;600;App;CS2;4.0;0
SESS-14754;2026-08-07 19:48:00;USR-1745;22;Bootcamp;12;2500;1800;Card;Minecraft;4.5;0
SESS-10815;2026-08-10 01:42:00;USR-1762;16;Standard;12;0;1200;Card;CS2;5.0;0
SESS-13067;2026-08-19 02:46:00;USR-1124;17;Bootcamp;4;730;600;Cash;CS2;5.0;0
SESS-15196;2026-08-01 14:31:00;USR-1395;19;VIP;2;0;360;Card;CS2;3.0;1
SESS-10959;2026-08-22 11:35:00;USR-1420;22;Standard;3;360;300;App;GTA V;4.5;0
SESS-14893;2026-08-19 18:12:00;USR-1739;24;Bootcamp;2;0;300;Card;Dota 2;4.0;0
SESS-10225;2026-08-29 21:06:00;USR-1553;22;Standard;4;0;360;App;Minecraft;4.0;1
SESS-13354;2026-08-08 07:45:00;USR-1787;31;Standard;2;0;200;Card;Valorant;4.5;0
SESS-12485;2026-08-22 20:08:00;USR-1770;18;PS5;2;160;500;;Dota 2;3.0;0
SESS-10562;2026-08-26 23:49:00;USR-1244;19;Standard;3;150;300;Cash;Dota 2;5.0;0
SESS-13436;2026-08-20 06:44:00;USR-1281;16;Bootcamp;1;0;150;Card;Minecraft;4.0;0
SESS-11693;2026-08-09 03:19:00;USR-1576;19;Standard;2;0;200;Cash;Deadlock;3.0;0
SESS-11045;2026-08-29 07:32:00;USR-1434;22;PS5;2;0;500;Card;Valorant;5.0;0
SESS-13446;2026-08-18 14:19:00;USR-1408;20;Standard;1;80;100;Card;CS2;5.0;0
SESS-14565;2026-08-01 04:18:00;USR-1470;23;Standard;3;0;270;Cash;Valorant;1.0;1
SESS-10954;2026-08-18 21:02:00;USR-1664;17;VIP;4;900;800;App;PUBG;3.0;0
SESS-15131;2026-08-30 03:11:00;USR-1188;16;Bootcamp;1;0;150;App;Minecraft;4.0;0
SESS-12735;2026-08-21 05:21:00;USR-1491;21;Standard;2;0;180;Card;Minecraft;1.0;1
SESS-15326;2026-08-09 02:08:00;USR-1014;24;Bootcamp;2;490;300;Cash;Minecraft;4.0;0
SESS-14735;2026-08-03 21:32:00;USR-1440;17;Bootcamp;3;460;450;App;Dota 2;5.0;0
SESS-15236;2026-08-26 10:25:00;USR-1333;23;Standard;1;120;100;Cash;GTA V;5.0;0
SESS-11218;2026-08-04 18:22:00;USR-1150;21;Bootcamp;2;260;300;Card;Cyberpunk 2077;2.0;0
SESS-11527;2026-08-18 11:04:00;USR-1358;15;VIP;5;0;1000;Card;CS2;4.5;0
SESS-13987;2026-08-23 01:35:00;USR-1715;31;PS5;3;600;750;App;Dota 2;4.5;0
SESS-15358;2026-08-24 12:19:00;USR-1129;16;Standard;8;1600;800;App;Dota 2;3.0;0
SESS-11300;2026-08-28 08:15:00;USR-1358;15;Standard;2;400;200;App;Deadlock;5.0;0
SESS-15313;2026-08-22 00:36:00;USR-1688;18;PS5;12;0;3000;App;Apex Legends;3.0;0
SESS-10160;2026-08-06 16:12:00;USR-1519;20;Bootcamp;5;0;675;Card;Dota 2;3.0;1
SESS-14067;2026-08-12 12:14:00;USR-1592;21;VIP;2;410;400;Card;CS2;5.0;0
SESS-10956;2026-08-22 14:10:00;USR-1186;39;Standard;3;0;270;Card;CS2;4.0;1
SESS-13791;2026-08-09 01:24:00;USR-1214;23;Standard;3;360;270;Card;Valorant;4.5;1
SESS-13234;2026-08-23 09:58:00;USR-1007;22;Standard;3;240;300;Cash;Dota 2;4.0;0
SESS-12869;2026-08-27 12:36:00;USR-1171;18;VIP;2;0;400;Card;CS2;5.0;0
SESS-13777;2026-08-25 14:22:00;USR-1510;26;VIP;1;0;200;Cash;CS2;5.0;0
SESS-14433;2026-08-20 01:13:00;USR-1550;15;Standard;1;120;100;App;Valorant;3.0;0
SESS-14973;2026-08-21 11:01:00;USR-1415;23;Standard;1;120;100;Card;Dota 2;4.0;0
SESS-12961;2026-08-14 22:43:00;USR-1786;37;Standard;3;600;270;Card;CS2;3.0;1
SESS-12200;2026-08-18 19:18:00;USR-1073;14;Standard;3;240;270;Card;Minecraft;4.5;1
SESS-10098;2026-08-12 16:17:00;USR-1028;22;Standard;12;0;1200;Card;Valorant;5.0;0
SESS-12557;2026-08-06 02:18:00;USR-1523;41;Standard;1;0;90;Card;PUBG;4.0;1
SESS-13183;2026-08-17 14:50:00;USR-1633;21;PS5;2;0;500;Card;CS2;3.0;0
SESS-10253;2026-08-20 21:05:00;USR-1268;31;Standard;2;0;180;Cash;Dota 2;2.0;1
SESS-13923;2026-08-15 09:28:00;USR-1656;20;Standard;3;360;300;App;PUBG;3.0;0
SESS-14199;2026-08-28 04:05:00;USR-1578;18;PS5;12;0;3000;App;Minecraft;5.0;0
SESS-11445;2026-08-08 12:27:00;USR-1258;24;VIP;4;450;800;App;Deadlock;4.5;0
SESS-11648;2026-08-17 14:32:00;USR-1338;30;Standard;1;120;100;Card;Dota 2;4.0;0
SESS-14682;2026-08-07 22:26:00;USR-1672;19;Bootcamp;2;200;300;Card;Dota 2;2.0;0
SESS-14723;2026-08-02 20:25:00;USR-1796;36;Standard;3;360;300;App;Dota 2;5.0;0
SESS-13991;2026-08-02 21:33:00;USR-1256;20;Standard;1;0;100;Card;Valorant;4.5;0
SESS-11696;2026-08-08 21:50:00;USR-1560;22;Bootcamp;2;0;300;Card;Deadlock;5.0;0
SESS-13191;2026-08-03 11:47:00;USR-1557;22;Standard;4;800;400;Cash;GTA V;4.5;0
SESS-14499;2026-08-05 23:32:00;USR-1739;24;VIP;5;0;1000;App;CS2;3.0;0
SESS-11154;2026-08-08 15:06:00;USR-1274;18;VIP;1;0;200;Card;CS2;4.5;0
SESS-12255;2026-08-23 09:40:00;USR-1144;20;PS5;12;1440;2700;Card;PUBG;3.0;1
SESS-11682;2026-08-17 19:43:00;USR-1783;16;Bootcamp;1;0;150;App;CS2;5.0;0
SESS-13170;2026-08-18 12:41:00;USR-1348;15;Standard;12;2400;1080;Cash;CS2;2.0;1
SESS-12056;2026-08-31 17:34:00;USR-1039;35;Standard;1;0;100;Card;CS2;3.0;0
SESS-14090;2026-08-04 15:22:00;USR-1185;27;Bootcamp;1;330;150;Card;Valorant;4.5;0
SESS-13108;2026-08-03 08:00:00;USR-1754;19;Standard;2;240;200;Card;Valorant;4.0;0
SESS-14548;2026-08-02 01:53:00;USR-1657;18;VIP;3;0;600;Card;Valorant;5.0;0
SESS-13723;2026-08-26 02:19:00;USR-1725;29;VIP;12;0;2400;Card;CS2;4.5;0
SESS-12049;2026-08-15 09:40:00;USR-1350;16;Standard;4;0;400;Cash;Minecraft;4.0;0
SESS-14976;2026-08-19 21:18:00;USR-1082;32;Bootcamp;1;0;135;Card;Dota 2;3.0;1
